CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AvgOrderValue,CustomerLifetimeValue,FavoriteCategory,SatisfactionScore,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate
CUST04316,2020-06-15,27,Prefer not to say,Very High,France,Toronto,14,159.3,,Home,7.41,No,No,No,35.1,2025-02-09
CUST04317,2023-08-14,63,Male,Medium,USA,Mumbai,14,45.77,824.29,Electronics,2.71,No,Yes,No,72.68,2024-01-16
CUST04318,2020-10-21,32,,Low,USA,Mumbai,1,100.69,128.69,Electronics,9.21,Yes,No,Yes,22.24,
CUST04319,2020-08-26,48,Other,High,India,Paris,11,107.43,1444.57,Sports,2.82,,Yes,No,93.05,2024-01-06
CUST04320,2023-07-01,58,Other,Medium,UK,Mumbai,13,87.92,1207.8,Books,1.9,Yes,Yes,Yes,29.63,2024-02-12
CUST04321,2021-07-25,64,Male,,Japan,Tokyo,2,103.82,264.34,Food,5.6,Yes,Yes,No,7.8,2024-10-26
CUST04322,2022-11-26,35,Prefer not to say,Very High,Germany,Toronto,4,50.76,147.53,Home,2.92,Yes,Yes,No,78.37,2024-10-10
CUST04323,2022-06-30,31,Female,Low,Japan,London,13,109.75,2724.12,Electronics,6.18,No,No,Yes,60.08,2024-01-03
CUST04324,2021-04-10,40,Prefer not to say,Very High,Australia,Mumbai,15,52.99,1262.54,Toys,3.99,Yes,Yes,No,5.6,2024-08-23
CUST04325,2021-05-15,59,Female,,USA,Paris,13,89.33,1198.61,Food,5.48,No,No,No,69.7,2024-12-17
CUST04326,2020-09-05,,Male,Very High,UK,Toronto,1,79.58,156.71,Toys,8.53,,No,No,45.07,2024-09-19
CUST04327,2020-10-31,28,Other,Medium,Australia,Tokyo,7,118.97,1656.03,Beauty,2.04,No,No,Yes,19.45,2025-02-05
CUST04328,2021-03-11,65,Other,Medium,Germany,London,10,129.62,1699.5,Home,2.22,No,Yes,Yes,67.46,
CUST04329,2022-04-21,23,Prefer not to say,Medium,Germany,Berlin,9,145.54,1826.05,Clothing,6.58,Yes,Yes,Yes,89.09,2024-12-18
CUST04330,2021-02-11,63,,Low,Australia,Delhi,4,152.43,324.25,,,No,Yes,No,65.99,2024-12-06
CUST04331,2021-11-11,34,Female,Low,Canada,Sydney,13,43.44,364.66,Food,,Yes,Yes,No,99.0,2024-08-17
CUST04332,2023-06-21,,Other,Medium,India,Sydney,8,41.02,209.27,Toys,2.73,No,Yes,Yes,44.96,2024-05-06
CUST04333,2021-10-04,62,Other,Low,France,Toronto,4,341.56,2433.65,Toys,2.91,Yes,No,Yes,16.63,2025-04-18
CUST04334,2022-06-20,118,,Very High,India,Chicago,15,176.9,3508.14,,8.66,No,Yes,No,71.64,2025-04-06
CUST04335,2021-08-02,-2,Female,Low,Japan,,12,345.31,,Sports,2.56,No,No,Yes,57.42,
CUST04336,2022-08-15,58,Female,High,USA,Paris,7,69.79,424.49,Beauty,5.79,No,Yes,No,69.54,2024-06-22
CUST04337,2021-05-21,,Male,,France,Paris,3,174.94,398.4,Home,9.03,No,No,Yes,17.28,2025-01-26
CUST04338,2022-11-07,58,Prefer not to say,,USA,Sydney,9,125.07,1124.39,Home,4.55,Yes,No,No,,2024-11-10
CUST04339,2020-01-24,55,,High,UK,,15,196.85,1595.84,Home,2.36,Yes,No,No,1.64,2025-03-01
CUST04340,2022-12-04,29,Other,Medium,Japan,Chicago,2,132.17,366.45,Toys,8.66,No,No,Yes,42.68,2024-11-28
CUST04341,2022-10-18,57,Female,,France,London,4,297.42,1448.92,Sports,8.85,No,No,No,26.35,2024-07-24
CUST04342,2022-09-26,51,Female,Low,Japan,,6,72.4,585.12,Books,9.49,Yes,No,No,96.73,2024-01-22
CUST04343,2023-06-30,28,Male,Very High,Australia,Mumbai,11,8696.86,126600.29,Clothing,7.66,No,No,Yes,70.73,2024-05-17
CUST04344,2023-08-17,55,Other,Medium,UK,Paris,10,141.77,1170.61,Sports,1.62,No,No,Yes,46.15,2024-07-30
CUST04345,2022-10-07,33,Male,Medium,Australia,Tokyo,8,165.16,1375.5,Food,,No,No,No,71.43,2025-01-09
CUST04346,2021-06-25,37,,,Australia,,1,178.33,191.99,Toys,,No,No,Yes,41.54,2024-12-08
CUST04347,2023-06-23,60,Prefer not to say,,UK,Chicago,11,109.44,1168.16,Electronics,3.22,No,Yes,Yes,,2024-03-12
CUST04348,2020-03-29,40,,Medium,Japan,Tokyo,,99.06,131.45,Beauty,2.69,Yes,No,Yes,82.92,2024-02-29
CUST04349,2021-12-16,26,Female,Very High,France,Paris,8,48.16,471.47,Clothing,9.8,No,Yes,Yes,33.43,2024-11-03
CUST04350,2022-02-27,59,Male,Very High,Germany,Sydney,9,172.82,1436.11,Clothing,9.57,Yes,Yes,No,53.8,2024-08-26
CUST04351,2020-11-04,46,Male,,Australia,Chicago,2,78.07,310.98,Sports,3.74,No,No,Yes,95.02,2024-04-10
,2020-10-07,104,Other,Low,Germany,London,5,168.24,493.92,Books,,Yes,No,No,89.15,2024-12-01
CUST04353,2022-09-27,38,Other,High,Japan,Mumbai,7,126.74,563.96,Beauty,9.83,No,No,No,,2024-12-10
CUST04354,2023-03-05,20,Prefer not to say,Very High,Germany,Toronto,10,94.08,653.27,Food,2.54,Yes,Yes,No,99.45,2024-09-22
CUST04355,2021-08-25,41,Female,High,Germany,New York,15,476.48,8776.71,Beauty,5.07,No,No,No,76.97,2025-02-07
CUST04356,2023-06-04,30,Prefer not to say,,India,Paris,6,149.0,745.54,,4.77,Yes,Yes,No,67.08,
CUST04357,2021-01-21,27,Other,Very High,Canada,Sydney,9,87.97,1391.01,Clothing,6.69,Yes,Yes,Yes,61.19,2025-02-09
CUST04358,2022-08-10,41,Prefer not to say,High,UK,Delhi,14,460.33,8655.89,Books,6.76,Yes,Yes,No,25.0,2024-10-02
CUST04359,2023-04-19,63,Female,Medium,France,Toronto,8,26.72,267.08,Books,2.38,Yes,Yes,No,53.95,2025-03-11
CUST04360,2022-04-04,61,Male,Medium,India,Paris,13,195.14,2680.71,Clothing,7.23,Yes,No,Yes,91.74,2025-03-04
CUST04361,2023-10-30,59,Male,Very High,Australia,London,2,157.87,348.42,Home,,No,No,No,62.83,
CUST04362,2022-12-27,26,,Medium,UK,London,11,27.05,560.19,Electronics,3.35,Yes,Yes,No,93.3,2024-09-20
CUST04363,2022-09-15,58,,Low,Germany,Tokyo,14,93.23,2395.42,Food,1.91,Yes,No,Yes,60.01,2024-09-19
CUST04364,2023-03-14,65,Other,,India,New York,2,177.95,490.0,Beauty,3.12,No,Yes,No,63.69,2024-03-14
CUST04365,2020-10-13,18,Female,Very High,UK,London,4,23.22,183.92,Beauty,6.9,No,Yes,No,6.22,2024-03-15
CUST04366,2023-05-09,36,Male,Very High,France,New York,2,153.01,476.47,Food,3.86,Yes,Yes,No,57.82,2024-05-01
CUST04367,2021-10-07,53,Prefer not to say,Medium,France,Paris,10,61.01,1023.16,Home,7.15,Yes,Yes,Yes,70.49,2025-04-21
CUST04368,2021-02-12,20,Male,High,Germany,Mumbai,9,181.35,1100.86,Books,8.11,,Yes,No,50.76,2024-09-02
CUST04369,2021-07-06,40,Prefer not to say,Very High,Germany,London,9,58.95,486.41,Toys,2.32,Yes,Yes,No,49.12,2024-07-12
CUST04370,2024-01-28,40,Other,,Germany,Delhi,1,73.94,115.52,Home,4.01,Yes,No,Yes,13.07,2024-12-23
CUST04371,2020-07-28,44,,Low,Japan,Tokyo,15,24.93,382.57,Toys,8.76,No,Yes,Yes,27.75,2025-05-05
CUST04372,2023-09-03,50,Female,Medium,Canada,Sydney,1,143.31,260.11,Sports,3.24,Yes,Yes,No,6.35,2024-08-07
CUST04373,2023-11-14,33,Prefer not to say,Low,Japan,Berlin,12,64.74,1475.15,,7.63,Yes,No,Yes,10.04,2024-12-19
CUST04374,2021-04-28,25,Other,Medium,India,London,13,182.04,3433.6,Food,4.22,Yes,No,No,89.73,2025-01-01
CUST04375,2021-07-12,49,Other,High,Canada,Paris,,184.68,132.17,Electronics,3.14,No,No,Yes,86.79,2025-01-18
CUST04376,2020-04-17,32,Prefer not to say,Medium,Australia,London,3,196.68,877.65,Books,5.93,Yes,No,No,81.17,2024-10-26
CUST04377,2022-07-29,42,Female,,UK,Mumbai,4,64.3,415.75,Sports,9.06,Yes,Yes,Yes,27.21,2024-11-03
CUST04378,2022-02-23,-1,,,India,Delhi,7,134.97,475.35,,5.91,Yes,Yes,No,52.95,2024-06-19
CUST04379,2021-03-25,37,Male,,UK,New York,15,135.18,2241.79,Beauty,1.78,No,Yes,No,96.04,2024-02-21
CUST04380,2022-11-21,42,Male,Medium,UK,New York,6,143.2,718.23,Books,1.06,No,No,No,73.84,2025-02-26
CUST04381,2022-08-22,52,Other,Low,Germany,Paris,10,89.41,479.88,Clothing,9.77,No,No,Yes,,2025-01-21
CUST04382,2021-09-12,43,Female,Very High,Australia,Delhi,12,63.75,1218.65,Toys,7.35,No,Yes,No,67.28,2024-10-14
CUST04383,2023-02-08,-3,Female,High,Canada,Toronto,5,46.31,117.74,Sports,8.96,Yes,Yes,No,93.92,2024-02-09
CUST04384,2020-04-22,46,Other,Medium,Japan,Tokyo,1,99.94,135.26,Clothing,4.36,Yes,No,Yes,78.6,2024-05-25
CUST04385,2020-10-15,27,Prefer not to say,Very High,Japan,Berlin,1,149.11,169.61,Clothing,1.14,No,Yes,No,21.52,2024-10-28
CUST04386,2021-02-12,62,Female,Low,Canada,New York,5,163.51,1072.05,Toys,7.01,Yes,Yes,No,45.43,2024-08-07
CUST04387,2023-03-16,61,Prefer not to say,Low,Japan,Paris,12,124.2,2432.4,Beauty,2.64,Yes,Yes,Yes,34.06,2024-10-13
CUST04388,2020-01-31,31,Prefer not to say,Very High,India,New York,7,159.9,756.3,Food,9.18,No,Yes,No,41.67,2024-03-17
CUST04389,2023-05-23,41,,Medium,UK,London,5,132.69,1287.99,Toys,8.27,Yes,Yes,Yes,23.62,2024-12-12
CUST04390,2022-01-13,,Other,,India,Toronto,2,19999.8,,,7.59,Yes,Yes,No,80.19,2024-12-20
CUST04391,2021-07-08,35,Female,Low,France,,12,104.69,2269.71,Electronics,1.46,Yes,Yes,Yes,32.25,2025-04-18
CUST04392,2020-09-30,36,Other,Low,Japan,Sydney,6,176.3,874.23,Food,8.57,Yes,No,No,78.01,2024-04-26
CUST04393,2021-09-09,21,Other,Very High,Japan,Tokyo,10,101.73,1227.7,Clothing,8.72,No,Yes,No,73.49,2024-05-24
CUST04394,2020-09-02,118,Male,Very High,UK,London,1,138.48,146.22,Books,9.83,No,No,No,20.54,2024-06-30
CUST04395,2020-11-01,27,Prefer not to say,High,Australia,Chicago,7,116.33,712.24,Clothing,8.82,Yes,No,Yes,72.07,2025-03-19
CUST04396,2023-08-28,28,Other,High,India,Tokyo,9,54.11,629.26,Books,2.83,No,Yes,Yes,21.56,2024-05-18
CUST04397,2023-11-03,21,Other,Low,UK,Berlin,10,22.2,360.65,Electronics,1.8,No,No,No,45.76,2024-06-11
CUST04398,2020-10-03,39,Female,Very High,UK,New York,9,20.58,203.18,Books,5.34,No,Yes,No,77.96,2024-06-10
CUST04399,2023-11-10,103,Prefer not to say,Low,France,Chicago,15,70.49,,Books,1.54,Yes,Yes,Yes,80.61,2024-08-21
CUST04400,2021-03-01,18,Female,,France,Delhi,7,129.74,1276.58,Sports,5.59,No,Yes,Yes,19.67,2025-02-25
CUST04401,2020-07-14,36,Other,Low,Germany,,7,75.41,342.51,,6.56,Yes,Yes,Yes,,2025-04-12
CUST04402,2021-11-13,51,Prefer not to say,,Canada,New York,12,178.08,3123.99,Books,5.18,No,No,No,32.78,2024-10-05
CUST04403,2020-11-17,48,Prefer not to say,,Japan,Chicago,,128.11,94.15,Toys,2.24,No,Yes,No,23.11,2025-02-01
CUST04404,2022-09-29,52,Other,Medium,Germany,Tokyo,1,25.09,,,2.94,Yes,Yes,Yes,71.83,2025-02-17
CUST04405,2023-04-05,114,Prefer not to say,Very High,Germany,Toronto,13,147.55,2962.71,Toys,,No,No,Yes,88.24,2024-03-22
CUST04406,2022-03-04,47,,High,UK,,10,37.88,,,3.2,No,No,No,49.67,2025-02-16
CUST04407,2021-02-19,34,Other,Very High,USA,Tokyo,4,167.92,504.14,Electronics,3.55,No,Yes,Yes,63.73,2024-02-05
CUST04408,2020-02-12,33,Male,Medium,France,,14,67.16,842.55,Home,3.28,Yes,Yes,Yes,83.28,2024-11-08
CUST04409,2023-08-26,22,Male,Medium,Germany,Mumbai,6,111.19,1253.79,Electronics,5.94,Yes,Yes,Yes,58.61,2024-12-17
CUST04410,2020-12-11,46,Female,Medium,Germany,Delhi,12,26.68,487.43,,1.88,Yes,Yes,No,95.26,2025-02-15
CUST04411,2020-10-15,49,Female,High,France,Chicago,8,153.32,2003.19,Home,8.52,Yes,Yes,No,73.92,2024-06-22
CUST04412,2023-04-21,55,Prefer not to say,Very High,Japan,Tokyo,8,156.36,721.66,Food,1.37,Yes,No,Yes,39.92,2025-04-17
CUST04413,2022-10-17,48,Male,High,USA,,9,67.95,821.25,Clothing,8.43,Yes,No,No,91.52,2024-09-04
CUST04414,2021-08-23,35,Female,Low,Australia,London,14,30.48,372.65,Beauty,3.02,Yes,No,No,63.28,2025-02-06
CUST04415,2021-04-04,35,Prefer not to say,High,Japan,Mumbai,7,182.26,1507.18,Home,3.06,Yes,No,Yes,78.56,2024-10-08
CUST04416,2020-09-09,57,Other,Very High,UK,Tokyo,7,161.58,1501.93,Sports,7.35,Yes,Yes,No,23.82,2024-08-06
CUST04417,2020-09-13,36,,Medium,France,Delhi,8,54.97,245.45,,5.56,No,No,No,,2025-03-07
CUST04418,2020-03-07,35,,Low,India,New York,15,162.23,4397.03,Clothing,4.27,No,Yes,Yes,47.61,2025-05-13
CUST04419,2021-12-12,33,Prefer not to say,High,UK,Paris,14,195.08,4136.52,Home,1.06,No,Yes,No,2.89,2024-07-30
CUST04420,2022-03-12,27,Male,Low,France,Sydney,6,64.31,452.48,Sports,1.25,Yes,No,Yes,53.62,2024-04-11
CUST04421,2024-01-09,-4,Male,Low,Australia,,,25.36,37.57,Clothing,8.17,,Yes,No,77.55,2025-04-20
CUST04422,2022-12-26,39,Female,Very High,India,Delhi,11,50.22,316.46,Clothing,9.76,Yes,Yes,Yes,3.97,2025-04-14
CUST04423,2021-12-04,57,Prefer not to say,High,Japan,Mumbai,8,479.02,6532.71,Home,8.43,Yes,No,Yes,44.05,2024-02-05
CUST04424,2020-04-05,28,Male,Very High,UK,,2,185.99,437.76,Beauty,9.66,No,No,No,33.15,2024-09-11
CUST04425,2022-02-22,,Prefer not to say,High,Germany,London,11,305.87,3697.07,Clothing,3.49,Yes,No,Yes,51.23,2024-01-20
CUST04426,2023-01-17,112,Other,Medium,France,Tokyo,8,153.47,1320.88,Sports,4.23,Yes,Yes,Yes,,2024-11-04
CUST04427,2021-10-29,37,Female,,India,Chicago,13,100.54,1494.0,Home,4.46,Yes,Yes,No,22.62,2024-03-28
CUST04428,2020-07-24,64,Other,Low,Australia,Toronto,11,53.38,813.56,Beauty,8.35,Yes,Yes,Yes,6.36,2024-06-03
CUST04429,2021-12-28,52,Prefer not to say,High,Canada,Berlin,12,16.09,360.88,Home,4.87,Yes,Yes,No,76.57,2024-06-02
CUST04430,2021-10-23,46,,Medium,Canada,Berlin,13,178.41,2214.17,Beauty,7.53,Yes,Yes,Yes,,2024-08-23
CUST04431,2022-10-24,53,Male,,Germany,Sydney,9,32.51,529.04,Books,7.59,No,No,Yes,27.54,2025-04-11
CUST04432,2021-03-28,49,Prefer not to say,Very High,USA,Paris,7,31441.19,267217.82,Beauty,3.7,No,No,No,7.83,2024-02-18
CUST04433,2022-02-28,40,Female,High,India,Tokyo,5,56.0,215.51,Toys,6.94,No,No,Yes,33.88,
CUST04434,2022-02-24,45,,Low,Japan,Mumbai,5,182.0,,Electronics,4.65,No,No,Yes,96.54,2024-08-10
CUST04435,2022-06-20,,,Low,France,Berlin,14,5.83,138.92,Electronics,2.18,,No,No,45.25,2024-04-11
CUST04436,2022-12-29,22,,,UK,Mumbai,10,182.44,2613.69,Home,8.32,No,Yes,No,98.38,2024-10-29
CUST04437,2023-12-16,49,Male,Low,France,Berlin,12,184.63,3502.11,,3.54,Yes,No,Yes,39.53,2024-07-06
CUST04438,2023-12-21,62,Prefer not to say,,USA,Berlin,11,19845.82,297022.48,Beauty,1.15,No,No,Yes,71.94,2025-02-10
CUST04439,2023-04-28,65,Other,,Australia,Sydney,4,17.94,81.22,Sports,6.93,No,No,Yes,81.63,2024-03-17
CUST04440,2020-07-02,106,Female,Low,France,Paris,6,432.61,3767.6,Sports,1.03,Yes,Yes,No,76.23,2024-03-11
CUST04441,2022-12-06,58,Female,High,UK,Tokyo,2,95.52,123.26,Clothing,9.75,Yes,No,No,6.09,2024-12-08
,2020-03-26,25,Other,High,Japan,Sydney,2,191.31,676.58,Beauty,4.56,No,No,No,92.72,2024-09-09
CUST04443,2023-05-06,-2,Male,,Japan,New York,15,34602.5,702971.2,Toys,7.65,Yes,Yes,No,50.18,2025-05-11
CUST04444,2023-03-13,41,Other,High,UK,Toronto,8,134.13,1670.34,Sports,5.61,No,No,Yes,94.14,2024-07-29
CUST04445,2022-10-11,52,,Medium,Australia,Delhi,8,94.39,1054.95,Sports,3.73,Yes,No,Yes,47.34,2025-05-04
CUST04446,2021-03-30,44,Prefer not to say,,India,New York,13,167.29,3736.03,Home,6.01,,Yes,No,6.66,2024-02-23
CUST04447,2022-12-31,36,Other,,Germany,Delhi,7,53.37,702.94,Sports,4.03,No,No,No,75.41,2025-01-28
CUST04448,2020-02-28,20,Male,,USA,London,8,89.52,724.79,Food,1.32,Yes,No,Yes,98.47,2025-03-02
CUST04449,2021-08-20,64,Other,Low,Canada,Tokyo,5,160.32,729.61,Clothing,7.56,Yes,Yes,No,32.12,2024-05-16
CUST04450,2021-11-08,,,Low,UK,,10,53.72,295.89,Beauty,9.02,Yes,No,Yes,74.13,2024-01-20
CUST04451,2021-07-19,49,Other,Low,Canada,New York,1,110.53,87.93,Beauty,8.93,Yes,Yes,Yes,86.61,2025-02-07
CUST04452,2020-04-30,24,,Very High,UK,Berlin,1,79.62,61.42,,2.04,Yes,No,No,87.49,2025-03-03
CUST04453,2020-10-25,110,,,Australia,Delhi,10,9.27,178.61,Beauty,7.73,Yes,No,No,98.99,2024-05-15
CUST04454,2023-10-17,65,Other,High,Japan,,2,24.27,86.14,Clothing,9.64,No,Yes,Yes,19.19,2024-09-20
CUST04455,2020-08-26,63,Female,Low,UK,Toronto,,198.08,388.82,Toys,1.03,Yes,No,No,61.49,2024-03-16
CUST04456,2022-01-20,58,Female,Medium,France,London,7,22.84,126.27,Beauty,6.89,Yes,No,Yes,76.25,2024-07-29
CUST04457,2023-12-09,59,Male,,USA,London,7,187.89,1858.62,Sports,2.72,Yes,No,No,0.92,2024-06-02
CUST04458,2023-03-07,54,Other,,UK,London,12,81.77,1651.2,Food,7.54,Yes,Yes,No,68.07,2024-05-22
CUST04459,2023-01-09,29,,Medium,UK,London,12,76.08,1561.5,Food,5.42,Yes,No,No,43.01,2025-02-24
CUST04460,2021-06-25,65,Prefer not to say,Medium,Canada,Sydney,4,63.52,498.65,Toys,1.23,No,Yes,No,61.8,2024-05-03
CUST04461,2023-10-12,45,,High,Australia,Mumbai,3,68.04,271.37,Toys,2.96,Yes,Yes,No,,2025-04-26
CUST04462,2021-11-22,58,Male,Medium,Germany,London,8,122.81,1293.46,Food,7.2,No,Yes,Yes,71.86,2024-07-09
,2023-08-06,32,Other,Medium,Australia,Delhi,13,101.9,2569.75,Clothing,,Yes,No,Yes,89.49,2024-09-19
CUST04464,2022-06-08,110,Prefer not to say,,France,Paris,7,148.71,1807.75,,2.88,No,No,No,55.38,2024-04-11
CUST04465,2023-02-25,30,Male,,France,Tokyo,7,140.4,1819.93,Books,7.56,No,Yes,No,63.3,
CUST04466,2023-07-29,65,Other,High,Australia,Chicago,6,177.68,1712.66,Toys,8.63,No,Yes,No,57.43,2024-11-28
CUST04467,2024-01-01,30,Female,,UK,Mumbai,15,192.68,2304.53,Toys,2.73,Yes,No,Yes,49.55,2025-01-18
CUST04468,2023-05-16,52,Female,High,India,Sydney,1,120.59,231.9,Food,4.83,No,Yes,No,55.45,2024-11-28
CUST04469,2021-12-22,35,Other,Medium,India,Chicago,,27.51,44.74,Sports,8.42,No,Yes,No,96.83,
CUST04470,2022-08-07,,,Very High,Canada,New York,5,75.49,394.9,Sports,8.02,Yes,No,No,84.54,2024-06-18
CUST04471,2022-02-06,28,Prefer not to say,Medium,Canada,Mumbai,13,182.11,2381.18,Home,1.45,No,Yes,No,,2024-07-22
CUST04472,2020-03-09,27,,Medium,Germany,Sydney,2,178.95,675.11,Toys,1.3,Yes,No,Yes,88.66,
CUST04473,2020-01-10,18,Prefer not to say,Medium,India,Chicago,4,55.79,401.4,Books,4.88,Yes,Yes,Yes,49.92,2024-06-24
CUST04474,2023-09-24,28,,Low,India,Chicago,10,40.66,536.49,Beauty,7.06,No,Yes,Yes,49.54,
CUST04475,2020-09-08,25,,Low,Canada,Mumbai,6,99.49,1173.17,Clothing,9.18,No,No,Yes,11.07,2024-10-20
CUST04476,2022-03-26,64,Prefer not to say,Low,Japan,New York,7,168.35,2174.25,,7.67,Yes,Yes,Yes,73.64,2024-05-09
CUST04477,2022-02-13,40,Prefer not to say,Very High,USA,,3,143.19,554.17,Clothing,2.83,No,Yes,Yes,35.63,2024-07-26
CUST04478,2020-07-10,51,Female,Medium,Canada,Delhi,15,436.87,6888.08,Toys,3.32,No,No,Yes,3.3,2025-02-09
CUST04479,2020-11-02,52,Other,Very High,UK,Berlin,5,108.09,553.15,Beauty,4.81,No,No,No,49.75,2024-11-15
CUST04480,2023-01-28,60,Male,High,France,Mumbai,3,111.29,310.17,Clothing,4.12,No,Yes,Yes,4.23,2024-03-21
,2021-12-07,,Female,Low,Australia,Berlin,14,48.37,650.1,Toys,9.9,Yes,Yes,Yes,45.84,2025-02-02
CUST04482,2022-04-26,24,Other,,USA,London,5,198.05,1269.14,Sports,1.89,No,No,No,78.91,2024-07-18
CUST04483,2021-09-18,58,Female,,India,London,11,8.86,74.5,Food,9.87,No,Yes,No,93.72,2024-01-05
CUST04484,2023-12-01,42,,Medium,Australia,Toronto,6,10.78,57.18,Electronics,5.79,Yes,No,No,87.1,2024-06-27
CUST04485,2020-06-29,55,Male,Medium,UK,Berlin,1,30.76,58.96,Beauty,5.8,Yes,No,No,9.34,
CUST04486,2021-07-04,47,,Low,Australia,Sydney,8,364.18,5702.9,Clothing,1.69,Yes,Yes,No,41.1,2024-01-16
CUST04487,2023-07-30,65,Other,Low,Canada,Toronto,11,46.3,416.57,Books,7.45,Yes,No,No,38.49,2024-01-17
CUST04488,2023-05-23,35,Prefer not to say,Very High,Germany,Chicago,10,157.45,2725.47,Electronics,4.34,No,No,Yes,59.11,2025-05-05
CUST04489,2020-06-15,69,,Medium,Australia,Paris,1,13.65,14.04,,3.51,No,No,Yes,,2024-10-05
CUST04490,2023-07-04,52,Female,Medium,France,Paris,8,173.86,2148.7,Food,8.57,No,No,Yes,75.59,2025-01-15
CUST04491,2022-02-28,0,Prefer not to say,Low,Japan,Mumbai,14,32.4,865.58,Sports,8.83,No,No,Yes,18.18,2024-04-24
CUST04492,2020-11-29,,Other,Low,Germany,Chicago,9,59.87,280.35,Clothing,7.65,No,Yes,No,63.54,2025-03-04
CUST04493,2020-06-13,-4,Male,,UK,Paris,3,148.96,825.66,Beauty,8.04,No,No,No,31.85,2025-01-31
CUST04494,2021-09-16,60,Male,High,India,Tokyo,14,493.4,3940.48,Electronics,3.17,Yes,No,Yes,46.97,2024-05-22
CUST04495,2020-08-21,50,Other,Very High,France,Paris,7,158.12,614.63,Beauty,3.07,No,Yes,No,64.93,2024-09-28
CUST04496,2022-07-18,58,Other,Very High,France,Sydney,11,455.84,3127.61,Sports,3.9,No,Yes,Yes,71.35,2024-11-04
CUST04497,2022-05-01,38,Female,Low,Japan,Sydney,15,23.84,393.45,Toys,2.36,Yes,No,Yes,93.69,2024-05-17
CUST04498,2023-12-28,65,Female,Very High,Germany,Tokyo,9,48.99,442.98,Books,6.27,No,Yes,No,54.15,2025-03-17
CUST04499,2022-03-06,53,Other,Low,USA,Paris,9,54.57,877.54,Beauty,9.11,No,Yes,Yes,75.95,2024-09-29
CUST04500,2023-07-17,47,Male,Medium,USA,Paris,7,136.74,1719.77,Food,6.89,No,Yes,No,84.19,2025-05-13
CUST04501,2022-04-10,51,,Low,USA,Tokyo,6,91.91,,Food,6.8,Yes,No,Yes,40.95,2025-03-03
CUST04502,2023-10-02,64,Male,Medium,USA,Paris,11,21.75,234.03,Beauty,9.3,Yes,No,Yes,22.78,2024-12-13
CUST04503,2021-08-14,118,,Very High,Germany,Berlin,3,14580.47,85334.54,Food,8.97,No,No,No,83.56,2024-02-05
CUST04504,2020-04-20,27,Prefer not to say,Medium,Australia,Chicago,5,70.95,526.59,Food,8.65,Yes,No,Yes,51.27,2024-05-26
CUST04505,2022-06-10,62,,,Japan,Delhi,10,149.78,1093.71,Toys,,Yes,Yes,No,66.35,2024-03-27
CUST04506,2022-03-20,51,Male,High,Japan,Sydney,2,189.05,640.77,Food,2.33,Yes,Yes,No,17.54,2025-01-09
CUST04507,2021-12-24,35,Female,High,France,Sydney,2,88.51,108.64,Home,1.37,Yes,No,No,38.78,2024-06-15
CUST04508,2023-03-02,55,,Low,Germany,Delhi,1,107.5,130.92,Beauty,9.03,No,Yes,Yes,47.34,2024-06-07
CUST04509,2022-11-09,37,Male,High,France,London,1,269.13,538.13,Books,,Yes,Yes,No,96.47,2024-08-10
CUST04510,2020-12-22,46,Female,Low,Japan,London,15,37895.01,1041443.11,Clothing,6.39,No,No,Yes,40.36,2024-08-11
CUST04511,2020-02-17,50,Prefer not to say,Low,Australia,Toronto,1,119.2,222.14,Toys,3.22,No,No,Yes,72.54,2024-01-29
CUST04512,2023-08-12,,Prefer not to say,Very High,Canada,Chicago,5,133.79,1078.49,Toys,4.93,No,No,Yes,3.23,2024-06-25
CUST04513,2020-10-01,30,Prefer not to say,Very High,Australia,Delhi,6,84.51,700.3,Food,1.06,Yes,Yes,Yes,91.81,2024-10-23
CUST04514,2024-01-19,46,Prefer not to say,,Australia,Sydney,7,6.77,38.79,Books,8.24,No,Yes,Yes,82.88,2024-02-25
CUST04515,2023-10-20,24,Other,Low,USA,Toronto,6,197.82,1472.43,,8.28,No,Yes,No,23.46,2024-10-25
CUST04516,2022-10-01,-2,,Low,UK,Delhi,4,48.92,233.12,Food,9.34,Yes,No,Yes,78.12,2024-03-08
CUST04517,2020-06-26,26,,High,Australia,London,14,172.57,3565.4,Home,6.48,No,No,No,61.66,2024-12-04
CUST04518,2023-05-12,28,Male,Medium,USA,Mumbai,13,51.31,681.05,Sports,5.37,No,Yes,No,,2025-05-02
CUST04519,2022-02-07,59,Prefer not to say,Medium,USA,New York,13,45.92,387.02,Beauty,,No,Yes,No,39.79,2024-02-14
,2021-02-03,53,,Low,India,New York,7,57.09,,Books,5.44,Yes,Yes,No,58.5,2024-09-14
CUST04521,2022-08-30,27,Male,Medium,USA,Paris,8,118.56,531.61,Electronics,4.79,Yes,Yes,No,,2024-06-21
CUST04522,2022-11-20,32,Prefer not to say,High,France,Chicago,8,206.65,3026.04,Sports,6.56,Yes,Yes,No,41.14,
CUST04523,2021-01-11,65,Female,Very High,France,Delhi,1,126.29,151.84,Toys,3.71,No,No,Yes,25.48,2024-08-27
CUST04524,2023-04-16,28,Prefer not to say,Low,France,Mumbai,15,98.24,1732.72,Clothing,4.84,Yes,No,No,61.56,2024-05-17
